NUMERO;GENERO;TIPO_COLEGIO;LOCALIDAD_COLEGIO;CALENDARIO;MUNICIPIO;DEPARTAMENTO;PG_ICFES;CON_MAT_ICFES;APT_MAT_ICFES;FISICA_ICFES;QUIMICA_ICFES;APT_VERB_ICFES;LITERATURA_ICFES;BIOLOGIA_ICFES;SOCIALES_ICFES;FILOSOFIA_ICFES;IDIOMA_ICFES;LOCALIDAD;DISTANCIA;INSCRIPCION;ESTRATO;ANO_INGRESO;RENDIMIENTO_UNO
1119;0;0;9;0;0;0;381;81;86;0;0;0;71;76;0;0;78;16;2;9;3;2015;1
1120;1;2;10;1;19;5;387;74;68;0;0;0;78;78;0;0;73;10;3;9;3;2015;3
1121;0;0;13;0;0;0;382;79;81;0;0;0;71;76;0;0;62;8;3;9;3;2015;2
1122;1;0;20;0;0;0;372;81;86;0;0;0;79;74;0;0;58;18;3;9;1;2015;2
1123;1;0;20;0;0;0;370;79;86;0;0;0;69;76;0;0;78;20;6;9;2;2015;1
1124;1;0;9;0;0;0;363;89;93;0;0;0;64;69;0;0;66;8;3;9;3;2015;2
1125;0;2;8;1;19;5;377;74;68;0;0;0;72;75;0;0;93;9;4;9;4;2015;2
1126;1;1;18;1;19;5;357;89;77;0;0;0;67;66;0;0;88;8;3;9;2;2015;2
1127;0;0;13;0;0;0;361;86;81;0;0;0;65;69;0;0;66;12;3;9;3;2015;2
1128;0;2;12;1;19;5;372;75;65;0;0;0;75;72;0;0;93;12;3;9;3;2015;2
1129;0;0;16;0;0;0;367;77;77;0;0;0;69;74;0;0;67;16;2;9;3;2015;2
1130;0;0;8;0;0;0;358;83;77;0;0;0;67;72;0;0;57;8;3;9;2;2015;2
1131;0;0;20;0;0;0;356;81;81;0;0;0;67;74;0;0;59;20;6;9;2;2015;1
1132;0;2;7;1;19;5;358;81;84;0;0;0;72;71;0;0;71;7;5;9;2;2015;1
1133;0;0;7;0;0;0;362;79;81;0;0;0;59;74;0;0;61;7;5;9;2;2015;2
1134;0;1;20;1;40;15;352;83;77;0;0;0;70;70;0;0;68;20;6;9;2;2015;1
1135;1;2;7;1;19;5;358;77;74;0;0;0;67;72;0;0;93;7;5;9;2;2015;1
1136;1;0;12;0;0;0;371;75;67;0;0;0;65;69;0;0;95;12;3;9;3;2015;1
1137;0;2;20;1;55;7;365;75;80;0;0;0;75;71;0;0;66;20;6;9;3;2015;2
1138;0;1;12;1;19;5;361;77;68;0;0;0;72;70;0;0;75;12;3;9;3;2015;2
1139;0;1;11;1;19;5;359;66;65;0;0;0;72;81;0;0;75;11;5;9;3;2015;1
1140;0;0;6;0;0;0;347;79;70;0;0;0;64;75;0;0;49;19;5;9;2;2015;2
1141;1;0;16;0;0;0;361;75;77;0;0;0;69;70;0;0;74;14;2;9;3;2015;2
1142;0;1;13;1;19;5;349;72;65;0;0;0;69;77;0;0;73;8;3;9;2;2015;1
1143;1;0;20;0;0;0;352;73;77;0;0;0;71;75;0;0;60;20;6;9;3;2015;2
1144;0;0;6;0;0;0;335;86;81;0;0;0;59;69;0;0;70;6;5;9;2;2015;2
1145;0;0;8;0;0;0;342;81;81;0;0;0;69;70;0;0;49;8;3;9;2;2015;2
1146;1;0;11;0;0;0;347;81;86;0;0;0;62;68;0;0;62;11;5;9;2;2015;2
1147;0;0;20;0;0;0;358;71;73;0;0;0;67;72;0;0;72;20;6;9;3;2015;1
1148;1;0;20;0;0;0;353;73;81;0;0;0;69;72;0;0;62;20;6;9;1;2015;2
1149;0;0;20;0;0;0;337;77;77;0;0;0;64;75;0;0;49;20;6;9;2;2015;1
1150;0;2;10;1;19;5;356;74;74;0;0;0;58;71;0;0;73;10;3;9;3;2015;1
1151;1;1;14;1;19;5;348;72;74;0;0;0;67;73;0;0;85;16;2;9;3;2015;2
1152;0;0;8;0;0;0;355;73;77;0;0;0;67;70;0;0;72;8;3;9;2;2015;2
1153;1;0;20;0;0;0;349;79;70;0;0;0;59;68;0;0;68;20;6;9;3;2015;2
1154;0;1;8;1;19;5;338;79;77;0;0;0;61;72;0;0;57;8;3;9;3;2015;1
1155;0;2;16;1;19;5;347;75;74;0;0;0;65;70;0;0;88;16;2;9;3;2015;2
1156;0;1;20;1;139;18;340;77;74;0;0;0;58;74;0;0;55;10;3;9;2;2015;2
1157;0;0;20;0;0;0;348;71;73;0;0;0;59;76;0;0;65;20;6;9;3;2015;2
1158;1;2;10;1;19;5;343;79;74;0;0;0;61;69;0;0;65;10;3;9;3;2015;2
1159;0;2;16;1;19;5;345;69;71;0;0;0;70;75;0;0;84;16;2;9;3;2015;2
1160;0;2;16;1;19;5;341;77;77;0;0;0;61;71;0;0;65;6;5;9;3;2015;2
1161;0;0;10;0;0;0;345;75;73;0;0;0;64;72;0;0;43;11;5;9;2;2015;1
1162;1;1;20;1;180;15;353;72;71;0;0;0;75;68;0;0;73;20;6;9;2;2015;2
1163;1;0;4;0;0;0;345;79;86;0;0;0;62;67;0;0;66;21;7;9;2;2015;2
1164;0;0;11;0;0;0;337;75;73;0;0;0;61;74;0;0;65;11;5;9;2;2015;2
1165;0;2;12;1;19;5;340;79;81;0;0;0;72;67;0;0;54;12;3;9;3;2015;1
1166;1;2;11;1;19;5;349;72;71;0;0;0;70;70;0;0;71;11;5;9;2;2015;2
1167;0;2;20;1;180;15;347;72;74;0;0;0;75;70;0;0;59;20;6;9;2;2015;2
1168;1;0;20;0;0;0;349;70;73;0;0;0;69;72;0;0;62;20;6;9;2;2015;2
1169;0;0;20;0;0;0;355;67;62;0;0;0;73;72;0;0;65;20;6;9;3;2015;2
1170;0;0;20;0;0;0;346;67;67;0;0;0;69;76;0;0;62;20;6;9;2;2015;2
1171;0;2;9;1;19;5;342;72;71;0;0;0;60;73;0;0;79;9;4;9;3;2015;2
1172;1;0;20;0;0;0;335;77;86;0;0;0;59;72;0;0;55;20;6;9;2;2015;2
1173;1;2;20;1;55;7;338;77;88;0;0;0;65;70;0;0;47;20;6;9;3;2015;2
1174;0;1;9;1;19;5;483;71;71;65;89;65;65;58;0;63;52;9;4;9;2;2015;1
1175;0;0;20;0;0;0;441;68;68;83;71;57;57;58;0;50;49;20;6;9;3;2015;1
1176;0;1;9;1;19;5;456;73;73;63;62;78;78;52;0;59;59;9;4;9;3;2015;1
1177;0;1;8;1;19;5;443;88;88;56;69;68;68;49;0;52;39;8;3;9;1;2015;2
1178;0;1;15;1;19;5;426;71;71;80;56;58;58;61;0;47;74;19;5;9;2;2015;2
1179;0;1;20;1;39;28;450;65;65;74;70;54;54;65;0;54;57;8;3;9;2;2015;1
1180;0;2;7;1;19;5;442;69;69;68;55;69;69;63;0;49;56;19;5;9;2;2015;2
1181;0;2;3;1;19;5;434;71;71;74;53;60;60;58;0;59;71;20;6;9;2;2015;1
1182;0;2;2;1;19;5;430;75;75;70;59;62;62;57;0;52;66;14;2;9;3;2015;1
1183;0;2;11;1;19;5;462;69;69;63;65;67;67;68;0;69;59;11;5;9;3;2015;2
1184;0;2;16;1;19;5;423;85;85;60;75;54;54;48;0;41;60;8;3;9;3;2015;2
1185;1;1;21;1;58;15;438;70;70;67;64;61;61;54;0;59;52;21;7;9;1;2015;1
1186;0;1;10;1;19;5;453;86;86;50;69;58;58;62;0;59;66;8;3;9;2;2015;2
1187;1;1;8;1;19;5;437;86;86;55;59;62;62;63;0;53;43;19;5;9;2;2015;1
1188;0;0;20;0;0;0;415;84;84;60;56;60;60;49;0;48;45;20;6;9;2;2015;2
1189;0;1;20;1;139;18;442;54;54;74;61;67;67;67;0;58;59;20;6;9;2;2015;1
1190;1;0;16;0;0;0;438;65;65;60;56;78;78;52;0;69;52;7;5;9;2;2015;1
1191;0;2;11;3;19;5;427;81;81;53;57;60;60;62;0;56;65;8;3;9;2;2015;1
1192;0;1;16;1;19;5;429;80;80;52;56;65;65;58;0;63;59;16;2;9;3;2015;1
1193;0;1;8;1;19;5;399;62;62;74;56;60;60;51;0;40;52;8;3;9;2;2015;1
1194;0;1;18;1;19;5;435;55;55;65;62;67;67;58;0;62;48;18;3;9;3;2015;2
1195;0;2;10;1;19;5;427;64;64;63;58;58;58;63;0;53;66;10;3;9;2;2015;1
1196;1;1;20;1;44;15;416;67;67;65;57;59;59;59;0;53;70;18;3;9;3;2015;2
1197;0;1;20;1;226;15;421;76;76;53;63;60;60;61;0;46;53;20;6;9;2;2015;2
1198;0;1;20;1;217;7;413;72;72;61;65;54;54;63;0;47;51;20;6;9;2;2015;1
1199;1;1;18;1;19;5;421;68;68;56;59;67;67;57;0;51;54;18;3;9;2;2015;1
1200;0;2;7;1;19;5;426;65;65;59;67;61;61;54;0;61;54;7;5;9;2;2015;2
1201;1;1;20;1;203;15;401;60;60;70;61;60;60;51;0;44;56;20;6;9;2;2015;2
1202;1;1;20;1;180;15;409;63;63;65;59;63;63;55;0;49;39;20;6;9;1;2015;2
1203;0;2;19;1;19;5;418;60;60;63;50;69;69;51;0;60;47;19;5;9;1;2015;1
1204;0;2;20;1;174;15;302;59;59;0;0;0;58;64;0;0;58;20;6;7;2;2015;1
1205;1;2;20;1;180;15;282;66;62;0;0;0;57;54;0;0;56;5;6;7;2;2015;1
1206;1;2;8;1;19;5;292;50;57;0;0;0;62;56;0;0;48;7;5;7;2;2015;1
1207;0;1;8;1;19;5;360;72;71;0;0;0;69;75;0;0;75;8;3;4;3;2015;2
1208;0;0;20;0;0;0;351;79;81;0;0;0;65;70;0;0;43;10;3;4;3;2015;1
1209;0;1;20;1;80;6;415;63;63;80;56;62;62;61;0;41;47;8;3;4;1;2015;1
1210;1;0;18;0;0;0;356;75;73;0;0;0;64;76;0;0;53;18;3;6;2;2015;2
1211;0;1;14;1;19;5;334;70;68;0;0;0;57;70;0;0;71;14;2;6;3;2015;2
1212;1;1;16;1;19;5;322;64;62;0;0;0;75;62;0;0;49;16;2;6;3;2015;2
1213;0;1;12;1;19;5;433;80;80;50;62;59;59;69;0;53;52;11;5;9;2;2015;1
1214;0;1;8;1;19;5;340;75;62;0;0;0;67;68;0;0;60;10;3;9;3;2015;1
1215;1;0;20;0;0;0;299;65;64;0;0;0;62;61;0;0;37;20;6;5;1;2015;1
1216;0;0;20;0;0;0;310;53;54;0;0;0;65;64;0;0;62;20;6;5;0;2015;1
1217;1;0;20;0;0;0;296;62;64;0;0;0;56;58;0;0;55;20;6;5;2;2015;1
1218;1;2;7;1;19;5;288;52;52;0;0;0;60;57;0;0;56;2;1;5;4;2015;2
1219;0;1;4;1;19;5;352;68;68;50;47;48;48;48;0;34;47;7;5;5;2;2015;2
1220;0;2;9;1;19;5;419;85;85;64;53;59;59;58;0;42;40;9;4;9;3;2015;1
1221;0;1;20;1;123;23;340;70;71;0;0;0;69;72;0;0;55;18;3;9;3;2015;2
1222;0;2;9;1;19;5;321;77;74;0;0;0;51;75;0;0;55;9;4;9;2;2015;2
1223;0;2;18;1;19;5;345;67;71;0;0;0;67;74;0;0;79;16;2;9;3;2015;2
1224;0;0;20;0;0;0;420;63;63;62;61;58;58;64;0;51;53;20;6;9;3;2015;2
1225;0;2;10;1;19;5;351;70;74;0;0;0;75;66;0;0;88;10;3;9;3;2015;2
1226;0;0;20;0;0;0;401;73;73;57;62;63;63;54;0;33;35;11;5;9;2;2015;1
1227;1;1;21;1;210;15;350;66;71;0;0;0;72;72;0;0;55;20;6;9;2;2015;2
1228;1;2;1;1;19;5;344;79;74;0;0;0;75;60;0;0;64;1;5;9;4;2015;2
1229;0;0;20;0;0;0;355;70;73;0;0;0;76;68;0;0;58;20;6;9;1;2015;2
1230;1;1;16;1;19;5;342;69;65;0;0;0;65;73;0;0;84;8;3;9;2;2015;1
1231;0;0;8;0;0;0;337;71;77;0;0;0;59;75;0;0;59;16;2;9;3;2015;2
1232;0;1;8;1;19;5;412;65;65;66;65;52;52;59;0;55;51;8;3;9;2;2015;1
1233;0;2;9;1;19;5;405;71;71;62;65;54;54;53;0;48;50;9;4;9;2;2015;2
1234;0;0;10;0;0;0;348;71;76;0;0;0;68;70;0;0;60;19;5;9;1;2015;2
1235;0;2;1;1;19;5;343;64;68;0;0;0;72;75;0;0;74;1;5;9;3;2015;1
1236;0;0;16;0;0;0;341;77;77;0;0;0;64;68;0;0;58;20;6;9;3;2015;2
1237;1;1;10;1;19;5;348;69;62;0;0;0;69;70;0;0;75;10;3;9;2;2015;2
1238;1;0;11;0;0;0;341;73;67;0;0;0;62;72;0;0;67;11;5;9;3;2015;1
1239;1;0;1;0;0;0;337;71;77;0;0;0;61;75;0;0;57;11;5;9;2;2015;2
1240;0;1;20;1;71;15;348;70;74;0;0;0;67;70;0;0;53;20;6;9;2;2015;2
1241;0;0;18;0;0;0;369;83;81;0;0;0;73;70;0;0;68;18;3;9;2;2015;2
1242;0;1;20;1;189;15;340;70;65;0;0;0;63;72;0;0;61;8;3;9;2;2015;2
1243;0;0;15;0;0;0;367;87;0;0;0;0;63;70;67;0;93;15;3;9;3;2016;2
1244;0;0;7;0;0;0;373;80;0;0;0;0;69;71;78;0;76;7;5;9;2;2016;2
1245;0;1;4;1;19;5;465;78;78;87;61;65;65;59;57;58;80;4;4;9;2;2016;2
1246;0;0;1;0;0;0;356;87;0;0;0;0;60;70;68;0;70;11;5;9;2;2016;2
1247;1;0;1;0;0;0;374;80;0;0;0;0;73;76;74;0;64;11;5;9;3;2016;2
1248;1;0;18;0;0;0;377;88;0;0;0;0;65;84;67;0;68;15;3;9;3;2016;2
1249;0;0;8;0;0;0;352;84;0;0;0;0;63;70;70;0;54;4;4;9;2;2016;2
1250;1;0;9;0;0;0;354;84;0;0;0;0;65;71;63;0;71;9;4;9;3;2016;1
1251;0;0;10;0;0;0;383;93;0;0;0;0;74;74;62;0;88;10;3;9;3;2016;2
1252;0;0;1;0;0;0;387;87;0;0;0;0;73;78;70;0;82;1;5;9;3;2016;2
1253;1;0;10;0;0;0;358;80;0;0;0;0;71;70;65;0;73;10;3;9;3;2016;2
1254;0;0;9;0;0;0;378;82;0;0;0;0;65;74;81;0;76;8;3;9;2;2016;2
1255;1;0;19;0;0;0;368;96;0;0;0;0;67;67;65;0;73;19;5;9;1;2016;2
1256;1;0;9;0;0;0;364;90;0;0;0;0;71;62;68;0;74;9;4;9;3;2016;2
1257;0;0;9;0;0;0;405;96;0;0;0;0;69;90;70;0;77;9;4;9;3;2016;3
1258;1;0;20;0;0;0;364;84;0;0;0;0;65;70;68;0;85;20;6;9;2;2016;1
1259;0;0;20;0;0;0;353;77;0;0;0;0;75;73;64;0;52;20;6;9;2;2016;1
1260;1;0;7;0;0;0;367;93;0;0;0;0;74;71;56;0;71;19;5;9;2;2016;2
1261;0;0;6;0;0;0;382;84;0;0;0;0;73;72;76;0;79;6;5;9;3;2016;2
1262;0;0;8;0;0;0;365;82;0;0;0;0;63;76;74;0;63;8;3;9;3;2016;3
1263;1;0;16;0;0;0;371;74;0;0;0;0;67;71;84;0;77;7;5;9;2;2016;3
1264;0;0;9;0;0;0;372;74;0;0;0;0;71;70;81;0;80;9;4;9;3;2016;1
1265;0;0;8;0;0;0;367;82;0;0;0;0;69;71;67;0;88;8;3;9;2;2016;2
1266;1;0;11;0;0;0;395;100;0;0;0;0;76;76;65;0;77;11;5;9;2;2016;3
1267;0;0;4;0;0;0;368;82;0;0;0;0;65;79;70;0;70;4;4;9;3;2016;2
1268;0;0;15;0;0;0;366;84;0;0;0;0;69;77;63;0;73;15;3;9;3;2016;2
1269;1;0;20;0;0;0;362;82;0;0;0;0;74;65;70;0;67;4;4;9;3;2016;1
1270;1;0;11;0;0;0;379;77;0;0;0;0;69;81;76;0;76;11;5;9;2;2016;2
1271;1;0;5;0;0;0;367;80;0;0;0;0;71;71;74;0;67;5;6;9;1;2016;2
1272;0;0;11;0;0;0;367;82;0;0;0;0;57;90;68;0;63;11;5;9;2;2016;1
1273;0;0;8;0;0;0;356;78;0;0;0;0;61;76;68;0;77;8;3;9;3;2016;2
1274;1;0;7;0;0;0;370;78;0;0;0;0;73;72;68;0;88;7;5;9;2;2016;1
1275;0;0;8;0;0;0;362;84;0;0;0;0;63;74;68;0;73;8;3;9;2;2016;1
1276;0;0;11;0;0;0;369;80;0;0;0;0;80;71;62;0;80;11;5;9;3;2016;1
1277;0;0;6;0;0;0;372;90;0;0;0;0;62;78;66;0;79;6;5;9;3;2016;1
1278;0;0;1;0;0;0;367;89;0;0;0;0;69;68;65;0;80;1;5;9;3;2016;2
1279;0;0;2;0;0;0;380;87;0;0;0;0;67;74;76;0;76;13;1;9;4;2016;2
1280;1;0;8;0;0;0;393;80;0;0;0;0;93;74;70;0;70;8;3;9;2;2016;3
1281;0;0;11;0;0;0;354;78;0;0;0;0;65;80;57;0;80;11;5;9;3;2016;1
1282;0;0;9;0;0;0;338;87;0;0;0;0;58;71;56;0;63;9;4;9;2;2016;1
1283;1;0;10;0;0;0;375;70;0;0;0;0;80;70;76;0;88;20;6;9;2;2016;1
1284;0;0;11;0;0;0;369;78;0;0;0;0;67;74;74;0;80;11;5;9;4;2016;1
1285;1;0;12;0;0;0;371;84;0;0;0;0;76;64;70;0;82;12;3;9;3;2016;1
1286;0;0;10;0;0;0;455;100;0;0;0;0;84;96;86;0;85;10;3;9;3;2016;1
1287;0;1;8;1;19;5;438;71;71;66;61;62;62;57;63;58;54;8;3;9;2;2016;1
1288;1;0;18;0;0;0;374;82;0;0;0;0;74;71;68;0;88;18;3;9;3;2016;3
1289;0;0;9;0;0;0;373;84;0;0;0;0;71;71;72;0;77;9;4;9;2;2016;1
1290;0;0;8;0;0;0;361;84;0;0;0;0;65;70;76;0;53;8;3;9;2;2016;1
1291;0;2;20;1;22;28;497;75;75;80;76;71;71;61;65;69;83;11;5;9;2;2016;1
1292;0;0;7;0;0;0;373;75;0;0;0;0;77;84;65;0;68;7;5;9;3;2016;2
1293;1;0;15;0;0;0;347;90;0;0;0;0;53;69;68;0;63;15;3;9;3;2016;1
1294;1;2;12;1;19;5;426;77;77;67;54;59;59;61;54;54;50;12;3;9;4;2016;2
1295;0;0;8;0;0;0;352;82;0;0;0;0;62;73;70;0;54;8;3;9;2;2016;1
1296;0;0;8;0;0;0;355;78;0;0;0;0;69;73;62;0;77;8;3;9;3;2016;2
1297;0;0;11;0;0;0;352;80;0;0;0;0;67;79;60;0;58;11;5;9;2;2016;2
1298;1;0;18;0;0;0;374;84;0;0;0;0;71;68;79;0;67;18;3;9;2;2016;2
1299;1;0;17;0;0;0;355;87;0;0;0;0;60;71;68;0;64;16;2;9;3;2016;3
1300;1;0;10;0;0;0;352;89;0;0;0;0;60;75;59;0;65;10;3;9;3;2016;2
1301;0;0;10;0;0;0;385;85;0;0;0;0;72;73;77;0;79;10;3;9;3;2016;2
1302;1;0;8;0;0;0;374;77;0;0;0;0;77;79;66;0;76;8;3;9;3;2016;2
1303;0;0;10;0;0;0;387;92;0;0;0;0;60;87;74;0;67;10;3;9;2;2016;1
1304;0;0;10;0;0;0;356;76;0;0;0;0;62;76;70;0;73;10;3;9;3;2016;1
1305;0;0;3;0;0;0;351;83;0;0;0;0;58;70;68;0;76;5;6;9;2;2016;2
1306;0;0;20;0;0;0;357;84;0;0;0;0;62;67;70;0;79;20;6;9;3;2016;2
1307;0;1;10;1;19;5;443;65;65;99;56;62;62;57;56;48;43;10;3;9;2;2016;2
1308;0;2;11;1;19;5;443;65;65;80;59;60;60;64;65;50;68;11;5;9;2;2016;2
1309;1;0;9;0;0;0;342;84;0;0;0;0;57;76;58;0;64;10;3;9;2;2016;2
1310;0;0;11;0;0;0;348;84;0;0;0;0;60;71;68;0;55;11;5;9;3;2016;2
1311;0;0;15;0;0;0;403;90;0;0;0;0;80;74;74;0;94;8;3;9;3;2016;2
1312;1;0;13;0;0;0;359;84;0;0;0;0;69;67;63;0;85;8;3;9;4;2016;2
1313;0;0;10;0;0;0;360;82;0;0;0;0;67;73;65;0;74;8;3;9;3;2016;1
1314;0;0;9;0;0;0;382;100;0;0;0;0;63;74;68;0;79;9;4;9;3;2016;2
1315;0;0;5;0;0;0;372;80;0;0;0;0;74;74;65;0;88;6;5;9;3;2016;1
1316;1;0;1;0;0;0;355;84;0;0;0;0;63;67;65;0;85;11;5;9;2;2016;2
1317;0;1;20;1;46;25;436;68;68;72;64;61;61;60;50;61;69;11;5;9;2;2016;2
1318;0;0;10;0;0;0;381;78;0;0;0;0;71;76;76;0;88;10;3;9;3;2016;1
1319;1;0;11;0;0;0;378;80;0;0;0;0;74;73;76;0;74;11;5;9;2;2016;1
1320;0;0;7;0;0;0;380;87;0;0;0;0;67;81;70;0;74;8;3;9;2;2016;3
1321;1;0;11;0;0;0;371;80;0;0;0;0;71;76;65;0;88;11;5;9;3;2016;2
1322;0;2;17;1;19;5;517;87;87;93;78;63;63;74;64;58;46;8;3;9;2;2016;2
1323;1;0;16;0;0;0;383;76;0;0;0;0;80;76;72;0;85;16;2;9;3;2016;2
1324;1;0;4;0;0;0;381;84;0;0;0;0;77;74;68;0;82;18;3;9;3;2016;1
1325;0;0;11;0;0;0;382;78;0;0;0;0;73;76;79;0;76;11;5;9;3;2016;2
1326;0;0;18;0;0;0;366;93;0;0;0;0;62;76;65;0;64;3;1;9;2;2016;2
1327;0;0;1;0;0;0;372;74;0;0;0;0;67;73;84;0;73;1;5;9;3;2016;3
1328;1;2;20;1;154;14;423;86;86;63;55;58;58;58;55;48;52;2;1;9;3;2016;1
1329;0;0;6;0;0;0;371;80;0;0;0;0;71;76;67;0;82;8;3;9;2;2016;1
1330;0;0;6;0;0;0;316;63;0;0;0;0;62;67;68;0;41;18;3;7;3;2016;2
1331;0;0;8;0;0;0;289;68;0;0;0;0;47;57;62;0;49;8;3;7;2;2016;2
1332;0;1;8;1;19;5;412;67;67;55;61;59;59;55;58;57;63;7;5;4;2;2016;1
1333;1;0;8;0;0;0;349;79;0;0;0;0;67;63;74;0;59;8;3;4;2;2016;2
1334;0;0;19;0;0;0;311;68;0;0;0;0;61;66;58;0;49;5;6;7;2;2016;1
1335;1;0;20;0;0;0;285;54;0;0;0;0;54;58;61;0;60;7;5;7;2;2016;3
1336;1;1;20;1;180;15;382;52;52;53;56;48;48;59;52;62;47;7;5;7;2;2016;1
1337;0;0;1;0;0;0;292;65;0;0;0;0;58;54;58;0;55;5;6;5;2;2016;2
1338;1;0;1;0;0;0;289;60;0;0;0;0;63;56;53;0;55;8;3;5;2;2016;1
1339;1;0;20;0;0;0;292;53;0;0;0;0;63;64;59;0;42;20;6;5;0;2016;1
1340;0;0;10;0;0;0;358;81;0;0;0;0;66;68;72;0;70;10;3;9;3;2016;2
1341;0;0;11;0;0;0;351;78;0;0;0;0;67;70;63;0;79;11;5;9;2;2016;2
1342;0;0;4;0;0;0;358;74;0;0;0;0;67;74;72;0;70;8;3;9;2;2016;1
1343;0;0;17;0;0;0;353;78;0;0;0;0;63;71;70;0;73;7;5;9;2;2016;3
1344;0;0;3;0;0;0;356;78;0;0;0;0;71;70;67;0;68;8;3;9;3;2016;2
1345;0;0;11;0;0;0;349;75;0;0;0;0;65;75;64;0;70;11;5;9;3;2016;2
1346;0;0;12;0;0;0;363;76;0;0;0;0;67;71;78;0;68;11;5;9;2;2016;2
1347;0;0;9;0;0;0;344;82;0;0;0;0;55;74;65;0;67;9;4;9;3;2016;1
1348;0;0;9;0;0;0;361;80;0;0;0;0;69;66;72;0;77;9;4;9;2;2016;2
1349;1;0;10;0;0;0;356;79;0;0;0;0;71;67;67;0;74;10;3;9;3;2016;2
1350;0;0;11;0;0;0;356;72;0;0;0;0;67;76;67;0;79;11;5;9;2;2016;2
1351;0;0;10;0;0;0;350;82;0;0;0;0;61;68;67;0;77;10;3;9;2;2016;2
1352;0;0;20;0;0;0;361;74;0;0;0;0;62;74;78;0;74;20;6;9;3;2016;2
1353;0;0;12;0;0;0;361;78;0;0;0;0;76;67;74;0;54;12;3;9;3;2016;1
1354;0;0;1;0;0;0;358;70;0;0;0;0;71;78;72;0;57;1;5;9;3;2016;2
1355;0;0;20;0;0;0;356;70;0;0;0;0;80;76;65;0;53;20;6;9;3;2016;2
1356;0;0;16;0;0;0;358;81;0;0;0;0;71;66;68;0;73;16;2;9;3;2016;2
1357;0;0;9;0;0;0;371;74;0;0;0;0;85;66;72;0;74;9;4;9;3;2016;2
1358;0;0;1;0;0;0;350;77;0;0;0;0;63;73;65;0;77;1;5;9;2;2016;2
1359;0;0;7;0;0;0;352;78;0;0;0;0;67;72;65;0;68;7;5;9;2;2016;2
1360;0;2;7;1;19;5;428;77;77;57;61;61;61;59;68;45;45;7;5;9;2;2016;1
1361;0;2;8;1;19;5;408;79;79;59;54;62;62;49;59;46;57;8;3;9;3;2016;2
1362;0;1;1;1;19;5;415;81;81;60;55;54;54;56;61;46;57;1;5;9;2;2016;2
1363;0;0;7;0;0;0;346;76;0;0;0;0;69;74;62;0;57;7;5;9;2;2016;1
1364;0;0;8;0;0;0;347;80;0;0;0;0;62;70;70;0;57;8;3;9;2;2016;2
1365;0;0;8;0;0;0;354;77;0;0;0;0;71;69;68;0;65;8;3;9;3;2016;2
1366;1;0;8;0;0;0;358;74;0;0;0;0;73;71;72;0;60;8;3;9;2;2016;2
1367;0;0;10;0;0;0;351;76;0;0;0;0;65;73;68;0;67;10;3;9;3;2016;2
1368;0;0;20;0;0;0;357;72;0;0;0;0;71;71;68;0;82;10;3;9;3;2016;2
1369;0;0;20;0;0;0;353;74;0;0;0;0;71;71;65;0;74;20;6;9;2;2016;2
1370;0;0;10;0;0;0;413;100;0;0;0;0;80;75;76;0;82;10;3;9;3;2016;2
1371;0;0;20;0;0;0;382;90;0;0;0;0;80;68;72;0;63;8;3;9;2;2016;1
1372;0;0;9;0;0;0;366;87;0;0;0;0;69;69;67;0;75;9;4;9;3;2016;2
1373;0;0;6;0;0;0;368;81;0;0;0;0;69;74;71;0;71;6;5;9;3;2016;1
1374;0;0;1;0;0;0;369;80;0;0;0;0;71;73;70;0;77;1;5;9;3;2016;2
1375;0;0;6;0;0;0;367;74;0;0;0;0;72;77;70;0;75;6;5;9;2;2016;2
1376;0;0;8;0;0;0;360;77;0;0;0;0;67;73;68;0;80;19;5;9;2;2016;1
1377;0;0;19;0;0;0;351;88;0;0;0;0;60;65;64;0;82;19;5;9;1;2016;1
1378;1;0;13;0;0;0;357;78;0;0;0;0;69;71;68;0;70;2;1;9;3;2016;2
1379;1;0;20;0;0;0;354;84;0;0;0;0;69;66;67;0;62;10;3;9;2;2016;2
1380;0;0;4;0;0;0;362;70;0;0;0;0;72;75;75;0;66;7;5;9;2;2016;2
1381;0;0;10;0;0;0;351;78;0;0;0;0;71;71;63;0;64;10;3;9;3;2016;2
1382;0;0;8;0;0;0;357;80;0;0;0;0;63;67;78;0;64;8;3;9;2;2016;2
1383;0;0;11;0;0;0;354;74;0;0;0;0;67;73;72;0;62;11;5;9;2;2016;1
1384;1;0;11;0;0;0;347;81;0;0;0;0;65;70;71;0;42;11;5;9;3;2016;1
1385;1;0;1;0;0;0;362;73;0;0;0;0;68;70;77;0;77;1;5;9;4;2016;2
1386;0;0;20;0;0;0;357;72;0;0;0;0;65;72;72;0;85;20;6;9;2;2016;1
1387;0;0;4;0;0;0;353;75;0;0;0;0;63;70;72;0;77;4;4;9;2;2016;2
1388;1;0;17;0;0;0;352;67;0;0;0;0;73;78;72;0;44;17;2;9;2;2016;2
1389;0;0;12;0;0;0;338;84;0;0;0;0;64;67;62;0;49;11;5;9;3;2016;2
1390;1;0;8;0;0;0;349;70;0;0;0;0;63;74;65;0;91;8;3;9;3;2016;2
1391;1;0;20;0;0;0;346;76;0;0;0;0;67;70;65;0;65;14;2;9;3;2016;1
1392;0;0;20;0;0;0;342;76;0;0;0;0;63;71;62;0;74;20;6;9;2;2016;2
